Tipo	ID	Tema	Título	PalClv	Autores	Resumen
cartel	ID:715 	Ecología de Comunidades	LOS MICROAMBIENTES DE LAS DOLINAS TROPICALES  	Dolinas, microambientes, karst, tropical, sótanos. 	JoabRazielQuinteroRuiz,LauraYáñezEspinosa,JoséArturoDeNovaVázquez,JavierFortanelliMartínez,HumbertoReyesHernández,JoelDavidFloresRivas	Dentro del relieve mexicano se encuentra el denominado kárstico, aquel que se caracteriza por los procesos de disolución originados por el agua, el cual actúa sobre rocas sedimentarias generando una amplia variedad de formas entre las cuales se incluyen las dolinas o sótanos, las cuales se caracterizan por ser depresiones de forma semicircular. Una característica de las dolinas es la heterogeneidad de las condiciones ambientales al interior de estas, mismas que pueden resultar diferentes respecto a las encontradas al exterior. Estas variaciones junto con las características del suelo, generan condiciones específicas en el ambiente las cuales pueden llegar a influir en la composición y estructura de la vegetación. De esta forma el objetivo del presente estudio es identificar la dinámica de los principales factores ambientales para el análisis y comprensión de la composición de la vegetación al interior de las dolinas. Se seleccionaron dos dolinas en las cuales se midieron los siguientes parámetros ambientales: temperatura y humedad en el ambiente, humedad en el suelo, radiación fotosintéticamente activa, así como también un análisis de suelo en el que se incluyó textura, pH, conductividad, bases intercambiables, materia orgánica, así como también un análisis de fósforo, nitrógeno y carbono. Los resultados obtenidos muestran un gradiente en los diversos factores medidos a lo largo de las dolinas, los cuales son también diferentes respecto a los encontrados al exterior de estas formaciones, sin embargo es en una donde dichas diferencias fueron estadísticamente significativas, lo cual es atribuido a las particularidades estructurales de cada una de las dolinas, como diámetro de apertura, profundidad, y otras. Las condiciones ambientales al interior de las dolinas son diferentes respecto a las encontradas al exterior, no obstante depende de las características estructurales de cada dolina cómo se expresan estas condiciones microambientales.
cartel	ID:720 	Ecología de Comunidades	LOS MACROINVERTEBRADOS COMO INDICADOR DE CALIDAD DE AGUA EN LA CUENCA DEL RÍO CUITZMALA 	macroinvertebrados, biondicadores, comunidades acuáticas. 	YolandaCabreraBorja,CatherineMathuriau	Los ecosistemas acuáticos son componentes claves del medio ambiente. Además de contribuir a la biodiversidad y productividad ecológica, proveen una variedad de servicios para las poblaciones humanas, incluyendo agua para uso y consumo humano y para riego. Estos ecosistemas a igual que los terrestres son sensibles a modificaciones antrópicas. A través de los años estos sistemas han sido alterados por las actividades humanas, cuya consecuencia principal ha sido una modificación de la estructura y composición de las comunidades bióticas. El objetivo de este trabajo es evaluar el estado de calidad de los principales cuerpos de agua de la cuenca del río Cuitzmala, utilizando macroinvertebrados como indicadores del estado de integridad biológica y funcional de estos recursos. El estudio se llevó a cabo entre 2004 y 2006 en la cuenca del río Cuitzmala, ubicada en la costa de Jalisco. Se seleccionaron seis sitios en un gradiente longitudinal que fueron visitados en época de lluvias y secas. En cada sitio se realizaron muestreos biológicos y físico químicos. La colecta de macroinvertebrados acuáticos se realizó con una red Surber y una red de tipo D (ø 250?m). Los colectas se realizaron en diversos sustratos en ambientes loticos y lenticos. En el laboratorio el material se separó y identificó a nivel de familia. Se aplicaron índices bióticos (FBI, BMWP, IIBAMA) para evaluar el estado de integridad de los cuerpos de aguas. El río se encuentra en buenas a muy buenas condiciones según los índices empleados. La parte alta presentan un mayor número de familias y la parte baja esta dominada numéricamente por crustáceos y moluscos. Globalmente el Río Cuitzmala se encuentra en buena condiciones sin embargo la presencia de la familias Thiaridae y Corbiculidae aguas abajo hace pensar que existe un proceso de invasión por especies exóticas que pueden afectar las comunidades existentes.
cartel	ID:735 	Ecología de Comunidades	ASIMETRÍA FLUCTUANTE Y HERBIVORÍA EN TIBOUCHINA HETEROMALLA EN CAMPOS DE ALTITUD DE MINAS GERAIS, BRASIL  	Estrés, daño foliar, artrópodos, sustrato. 	IreneGélvezZúñiga,GeanneCarlaNovaisPereira,ThaiseDeOliveiraBahia,GeraldoWilsonFernandes	La asimetría fluctuante (AF) mide la diferencia de rasgos bilateralmente simétricos y se considera una respuesta a perturbaciones externas en los procesos ontogénicos. Su estudio en poblaciones naturales es útil para estimar el grado de exposición a factores ambientales causadores de estrés. Tibouchina heteromalla D.Don (Melastomataceae) es un arbusto brasileño con una importante producción de néctar que favorece la presencia de insectos entre abejas, hormigas y otros. Este estudio evaluó la asimetría fluctuante y herbivoría en hojas de T. heteromalla en campos de altitud con sustratos de hierro y cuarzo. Adicionalmente, analizamos la diferencia entre composición y riqueza de artrópodos en estos ambientes. Muestreamos 50 individuos en cada ambiente y colectamos tres ramas de cada uno. Las hojas fueron digitalizadas para calcular el índice de AF y el porcentaje de herbivoría. Los artrópodos colectados por agitación fueron agrupados por familia. Encontramos que tanto la AF (p<0.001) en hojas de T. heteromalla como la herbivoría (p<0.001) fueron mayores en ambientes con sustrato de cuarzo. La AF fue (?=0.306 ± 0.117) y (?=0.112 ±0.003), y la herbivoría (?=2.506 ± 0.200) y (?=1.942 ±0.146) respectivamente. En el sustrato de cuarzo hay mayor riqueza de familias (p=0.04) y fue el ambiente con mayor AF y herbivoría. La composición también varía entre ambientes, en el sustrato ferruginoso ocurren más predadores (Araneae y Orthoptera), esto sugiere que pueden estar controlando los herbívoros ya que el porcentaje de herbivoría fue menor en este sustrato. En contraposición, observamos mayor cantidad de succionadores (Aphididae) en el sustrato de cuarzo donde la herbivoría es mayor, al mismo tiempo que representa condiciones ambientales más estresantes debido a una AF mayor. Nuestros resultados demuestran que T. heteromalla en sustrato de cuarzo presenta mayor AF y herbivoría, así como asociaciones con un mayor número de artrópodos.
cartel	ID:773 	Ecología de Comunidades	DIVERSIDAD E INTERACCIONES DE ARTRÓPODOS ASOCIADOS A HELICONIA AURANTIACA EN LA SELVA LACANDONA, CHIAPAS, MÉXICO  	Heliconia, diversidad verdadera, selva Lacandona, redes ecológicas, fragmentación del hábitat. 	AnaPaolaMartínezFalcón,JulietaBenítezMalvido,JorgeEValenzuelaGonzález,WesleyDáttilo,CésarDuránBarrón	Se estudiaron los insectos asociados a Heliconia aurantiaca en la Selva Lacandona, dentro de la reserva de la biósfera de Montes Azules y en fragmentos de selva. Se estudiaron 42 plantas por hábitat. Se registraron un total de 78 morfoespecies con 676 individuos, pertenecientes a 11 órdenes siendo los órdenes Coleoptera e Hymenoptera los que tuvieron mayor riqueza y abundancia. No hubo diferencias significativas en relación a la riqueza de especies entre hábitat. Ambos hábitat presentaron una similitud intermedia en su composición de especies de acuerdo al índice de Sorensen (50%). La diversidad verdadera sensu Jost mostró diferencias significativas en las especies efectivas de todas las comunidades. Aplicando la partición de la diversidad multiplicativa encontramos que el nivel que mejor explica la diversidad de los insectos, es la planta, es decir, lo que más influye en la diversidad está dado por características de la planta más que por el hábitat. Finalmente, de la construcción de redes ecológicas entre individuos de plantas y especies de insectos, encontramos que la estructura se mantiene entre hábitat aunque la composición cambia.
cartel	ID:780 	Ecología de Comunidades	DIVERSIDAD DE HMA Y FACTORES RELACIONADOS CON SU DISTRIBUCIÓN EN UNA SELVA BAJA INUNDABLE  	Diversidad de HMA, preferencia de hábitat, características químicas del suelo, vegetación, signos de perturbación. 	UrielRamónJakousiSolisRodríguez,JoséAlbertoRamosZapata	El estudio de la diversidad de los hongos micorrícicos arbusculares (HMA) tiene gran relevancia ya que se consideran un grupo biológico clave en el ecosistema debido a su impacto en la nutrición y diversidad vegetal. En México se han registrado cerca del 40% de las especies HMA descritas pero ninguna en vegetación inundable. La selva baja inundable (SBI) en México se distribuye únicamente en la península de Yucatán y tiene gran importancia ecológica debido a que representa un paisaje único en las zonas tropicales, sirve como banco de germoplasma, corredor biológico y refugio faunístico. El objetivo de este trabajo fue determinar los factores que influyen sobre la diversidad y distribución de los HMA en la selva baja inundable (SBI) en la Reserva de la Biosfera Ría Lagartos (RBRL), Yucatán,  México.  Se seleccionaron dos sitios en Rio Lagartos y dos en El Cuyo. En cada sitio se estimó la diversidad de HMA, se determinó la composición florística y se determinaron las características químicas del suelo (P, pH, materia orgánica (%), C (%) y CIC (Cmol(+)/Kg) así como signos de perturbación. Se realizaron análisis regresión y correspondencia canónica para explorar la preferencia de hábitat de los HMA. Se identificaron 11 especies de HMA y 29 especies arbóreas. Las concentraciones más altas de P, C y materia orgánica, así como el pH más alcalino y la mayor CIC se encontraron en Rio Lagartos, mientras que la mayor abundancia, riqueza y diversidad de HMA se encuentra en El Cuyo. Nuestros resultados sugieren que la diversidad de HMA se relaciona más estrechamente con las características químicas del suelo que con la vegetación circundante y los signos de perturbación presentes en la SBI de la RBRL.
cartel	ID:792 	Ecología de Comunidades	ESTRUCTURA DE LA COMUNIDAD DE MACROINVERTEBRADOS ACUÁTICOS EN EL PARQUE NACIONAL LAGUNAS DE MONTEBELLO, CHIAPAS, MÉXICO  	diversidad, abundancia, lagos, macroinvertebrados, variables ambientales 	ClaudiaLinaOrozcoMartínez,LuisZambranoGonzález	Los cambios en el entorno de los lagos modifican las interacciones bióticas y abióticas, donde sus efectos se ven reflejados en los aportes de materia orgánica procedentes del entorno. Lo que repercute en las comunidades biológicas que componen al sistema y también modifican su estructura. Los macroinvertebrados han sido muy usados como indicadores de la calidad del agua, debido a su baja movilidad y ciclos de vida cortos, lo que permite usarlos para evaluar cambios a corto plazo. Consideramos importante conocer si la estructura de la comunidad varía entre lagos y temporadas en el sito de estudio, y determinar si las variables ambientales influyen en dicho cambio. El muestreo se realizo en trece lagos, en dos temporadas (seca y lluvias), en cada punto se colectaron macroinvertbrados y se tomaron variables fisicoquímicas. Los organismos se identificaron hasta el nivel de familia. El análisis de los datos revelo que sólo las variables biológicas fueron significativas (Kruskal-Wallis), tanto para lagos (H=30.52, p=0.000) como por temporadas (H=91.52, p=0.000). Por otro lado el análisis de agrupamiento (Cluster), usando variables biológicas y ambientales, hizo evidente que los lagos estudiados se dividen en tres grupos. El Escalamiento Multidimensional No Métrico basado en la abundancia, indicó que los datos no presentan diferencias evidentes entre temporadas pero si entre tipos de lagos. Además cuando a este resultado se le agregaron las variables independientes, se observo que la abundancia tiene una fuerte relación con la conductividad y la diversidad, donde si la diversidad es alta la conductividad es baja y viceversa. Al parecer la diversidad si se ve afectada por la entrada de materia orgánica a los lagos, lo que ocasiona cambios en la estructura de la comunidad, y las variables ambientales parecen no afectar a las variables biológicas debido a que las condiciones de los lagos son muy estables.
cartel	ID:793 	Ecología de Comunidades	COMPORTAMIENTO TEMPORAL DE LA COMUNIDAD BUPRESTIDAE EN LA LOCALIDAD DE COAXITLÁN, TLAQUILTENANGO, MORELOS  	comportamiento, estacionalidad, diversidad, Buprestidae, Coleoptera. 	RobertoReyesGonzález,AngélicaMaríaCoronaLópez,VíctorHugoToledoHernández,AlejandroFloresPalacios	Buprestidae se considera la séptima familia más diversa del orden Coleoptera, con más de 15000 especies a nivel mundial y más de 860 en México, desempeñan funciones ecológicas importantes como, degradadores de materia vegetal muerta, minadores de hojas y polinizadores, sin embargo son escasos los estudios tanto taxonómicos como ecológicos que se han hecho en México. En este trabajo se analizó la estructura de la comunidad de Buprestidae a lo largo del tiempo y como la abundancia y riqueza de esta familia es afectada de manera directa por la disponibilidad de recursos debido a la marcada estacionalidad en la Selva Baja Caducifolia. Se realizó un muestreo en la localidad de Coaxitlán, cinco días por cada mes durante un año (marzo 2011 a febrero 2012) haciendo uso de una red de golpeo. Se utilizaron métodos de estimación de riqueza de especies (ICE y Chao 2), índice de diversidad (Shannon-Wiener) y Técnicas de Escalamiento Multidimensional (NMDS). Se recolectaron en total 2019 individuos pertenecientes 99 especies, pero los estimadores no paramétricos sugirieron que aún falta por recolectar entre un 42.7% y 41.8% de la riqueza. Esta familia mostró un comportamiento estacional, ya que registró los valores más altos de riqueza y abundancia durante la temporada de lluvias (65 especies y 1438 individuos) y los valores más bajos en la de sequia (34 especies y 581 individuos). El índice de Shannon fue 3.03 para época de lluvias y de 1.45 para la de sequia. El análisis de NMDS sugirió seis comunidades que están claramente separadas en cuanto a la estacionalidad y fueron agrupadas en gremios (minadores de Ficus, polinizadores, minadores y polinizadores, minadores de lluvias, minadores de sequia, minadores de Funastrum pannosum), siendo el gremio de minadores de lluvias (presente en mayo, junio y julio) la que reportó los valores más altos de riqueza.
cartel	ID:796 	Ecología de Comunidades	CILIADOS DE VIDA LIBRE ASOCIADOS A BROMELIAS EN UN GRADIENTE ALTITUDINAL EN VERACRUZ, MÉXICO  	bromelias, ciliados, Veracruz, gradiente altitudinal, México. 	VictorRomeroNiembro,RosauraMayénEstrada,CarlosAlbertoDuránRamírez	La diversidad de ciliados que habitan en bromelias mexicanas es poco conocida y los aspectos de su distribución y ecología no han sido abordados. En México solo se han registrado 61 especies de ciliados bromelicolas epifitas en Veracruz y Oaxaca. El objetivo del presente trabajo fue registrar la composición de géneros de ciliados de vida libre en nueve especies de bromelias de los géneros Tillandsia, Bromelia y Aechmea las cuales poseen habito epífito, terrestre o rupícola. El muestreo se llevó a cabo en diciembre del 2014 en la región del centro de Veracruz, México en donde se recolectaron 28 muestras a lo largo de un gradiente altitudinal de los 0 a los 2210 m s.n.m. Se midió la temperatura del agua acumulada o del interior de la roseta. Las muestras de agua y/o detritos acumulados fueron colectados en frascos y se mantuvieron en condiciones de laboratorio. Se cultivaron con agua destilada y granos de cebada. A través de la observación en vivo, técnicas de impregnación y microscopía se identificaron los géneros. La temperatura del agua de las muestras osciló entre 9.5 a 21°C (17.05 + 4.81) y las plantas estuvieron ubicadas a un promedio de 2.65 m sobre el nivel del suelo. Se registraron tres géneros de ciliados: Glaucomides, Lambornella y Leptopharynx. Glaucomides y Leptopharynx presentaron la mayor distribución a lo largo del gradiente altitudinal alcanzando el límite superior. Tillandsia grandis fue la única especie de bromelia que presentó los tres géneros, de los cuales solo Glaucomides se ha registrado habitando exclusivamente en bromelias de otras localidades del Neotrópico. No se registro la presencia de ninguno de estos géneros al nivel del mar. Se concluye que tanto la altitud como la temperatura del agua del tanque pueden determinar la presencia de algunos géneros de ciliados en las bromelias.
cartel	ID:798 	Ecología de Comunidades	DIVERSIDAD Y DISTRIBUCIÓN DE COLLEMBOLA (HEXAPODA) EN DOS MANGLARES DE PUNTA SUR, COZUMEL, MÉXICO.  	Cozumel, manglares, Collembola, mesofauna, diversidad. 	ArturoGarcíaGómez,RosaGabrielaCastañoMeneses,JoséGuadalupePalaciosVargas,MaríaMagdalenaVázquezGonzález	Los manglares son ecosistemas de transición, entre hábitats terrestres y acuáticos, de continuas variaciones espaciales y temporales. En México, representan 655,667 ha, donde el 16.9% pertenece a Quintana Roo. En el caso de la isla de Cozumel, la vegetación predominante es: Rhizophora mangle y Avicennia nitida. Los colémbolos, constituyen un componente esencial de la mesofauna del suelo, pero en los manglares, se desconoce su papel ecológico. En varios estudios sobre Cozumel, se han registrado 49 especies, sin dar información ecológica en el presente se enfoca a la diversidad y distribución espacial de sus en dos tipos de manglares. Se realizaron cuatro expediciones durante un año, en dos manglares de Cozumel, de cada zona se tomaron 25 muestras aleatorias de hojarasca, 200 al terminó de un año de colecta (2011-2012); además de registraron datos de temperatura, humedad relativa y CO2. Para la diversidad y distribución de la comunidad de colémbolos; se calculó en índice de Shannon, equidad de Pielou y dominancia de Simpson, así como análisis multivariado de varianza (MANOVA) y de correlaciones múltiples. Se colectaron un total de 13,673 colémbolos,  identificando 53 especies.  Con respecto a la biodiversidad de los dos manglares no se encuentran diferencias significativas (t0.06, 52= 0.16 p>0.05), pero si una diferente composición de especies. Al comparar la humedad relativa con la densidad de Collembola si se hallaron diferencias significativas positivas (r26= 0.36; p< 0.05). Se encontró que la humedad relativa es importante para el establecimiento y distribución de los colémbolos, mientras que la temperatura y porcentaje de CO2 parece no afecta a tales poblaciones. La dominancia de colémbolos sólo se encontró en la época de lluvias; en secas las poblaciones prácticamente desaparecen, observando una marcada estacionalidad en la densidad y distribución de los colémbolos en los manglares.
cartel	ID:801 	Ecología de Comunidades	RESPUESTA DE LAS COMUNIDADES DE ROEDORES A LA PERTURBACIÓN DEL BOSQUE TROPICAL SECO  	Comunidades, sucesión ecológica, bosque tropical seco, roedores, atributos. 	MayraEdithZamoraEspinoza,LuisDanielÁvilaCabadilla,MarianaÁlvarezAñorve,PabloZárate,IsadoraTorresGuerrero	El estudio de la sucesión ecológica permite conocer aspectos cruciales de la dinámica de los ecosistemas. Hasta hace poco, estos estudios habían centrado su atención en las comunidades vegetales, asumiendo que las comunidades faunísticas siguen pasivamente a las vegetales durante la sucesión. Sin embargo, grupos como los roedores, juegan un papel muy activo durante la sucesión de las áreas naturales vía inoculación de hongos, control de poblaciones de insectos y remoción de semillas, hojas, plántulas y frutos. Poco se sabe, sin embargo, sobre el papel de los roedores en la sucesión del bosque tropical seco (BTS), uno de los ecosistemas tropicales mas extendidos y amenazados del mundo. El objetivo de este estudio es conocer la respuesta de las comunidades de roedores a los atributos de los estadios sucesionales tempranos del BTS, a diferentes escalas espaciales. En los estadios tempranos se define en gran medida el curso del proceso sucesional. Las comunidades de roedores se caracterizaron en 14 sitios del BTS de Chamela (12 estadios tempranos y 2 bosques conservados), utilizando trampas Sherman, bimestralmente, durante dos años. En cada sitio se analizó tanto la configuración y composición del paisaje (3 km al rededor), como la estructura y composición de la vegetación. Las comunidades de roedores respondieron en mayor medida a la variación en la complejidad estructural de los stands de vegetación y en los atributos del paisaje a pequeñas escalas espaciales (ej. 500 m). Así, la mayor diversidad de roedores se encontró en paisajes con mayor cobertura de vegetación riparia y en bosque secundarios con vegetación estructuralmente más compleja. No obstante, algunas especies (ej. Liomys pictus) se presentaron en mayor abundancia en zonas con vegetación estructuralmente más simple. Estos hallazgos permiten entender la respuesta de este grupo a la perturbación en paisajes antropogénicos, constituyendo un conocimiento base para su conservación.
cartel	ID:807 	Ecología de Comunidades	DIVERSIDAD DE CARNÍVOROS Y SU PROBLEMÁTICA ACTUAL EN EL SURESTE DE LA HUASTECA POTOSINA 	riqueza, conservación, ganadería, deforestación, agricultura. 	ReynaldoDavidHouseTomas,IrmaAlejandraRuizGuerrero,JessicaJuanEspinosa,CristobalGalindoGalindo,GenaroMontañoArias,DavidNahumEspinosaOrganista	En México y Latinoamérica desde hace más de 10 años, el estudio de mamíferos carnívoros se ha incrementado notablemente, sin embargo, sus características naturales los ha mantenido como un grupo poco conocido. Estos juegan un papel clave en la estructura y función de los ecosistemas por las diferentes actividades que desarrollan. La cacería furtiva es uno de los principales problemas que enfrenta este grupo vinculado con los temas de resolución de conflictos con ganaderos y agricultores llevándolos a serios problemas de conservación. En el estado de San Luis Potosí se han reportado 6 familias del Orden Carnívora. Este trabajo documenta el registro de carnívoros en los municipios de Xilitla y Huehuetlan (21°24´ a 21°28´N y 98°59´ a 98°58´O). El muestreo en campo se condujo de mayo 2013 a noviembre 2014 cubriendo 48 días de trabajo, los datos se obtuvieron atreves de métodos directos e indirectos. Revelando la presencia de 10 especies de 9 géneros en 4 familias. Aunque estos dos municipios comprenden el 0.76% del territorio de San Luis, la riqueza de carnívoros es alta ya que comprende el 67, 45 y 45% de las especies, géneros y familias respectivamente registradas para todo el estado. Específicamente en los sitios de estudio la cacería no representa un problema. El impacto negativo es causado por la problemática del traslape de espacios comunes con los humanos y por ende la competencia por los recursos. Este hecho muestra que la tasa de perdida en áreas boscosas a causa del bienestar humano es cercana al 9%. Las especies documentadas en este trabajo representan una parte importante del conocimiento para la conservación de los carnívoros de San Luis Potosí.
cartel	ID:828 	Ecología de Comunidades	RESPUESTA FILOGENÉTICA DE PLANTAS A LA PERTURBACIÓN ANTROPOGÉNICA Y LA PRECIPITACIÓN EN LA CAATINGA, BRASIL  	diversidad filogenética, estructuración de comunidades, riqueza de especies, paisajes perturbadas, bosques secos. 	KátiaFernandaRito,EdgarAlbertoSantoSilvaEspirito,VictorArroyoRodriguez,MarceloTabarelli	Los bosques secos son ecosistemas ambientalmente restrictivos. En sitios con baja precipitación las perturbaciones antropogénicas pueden incrementar aún más la restricción ambiental de estos ambientes, alterando los patrones de diversidad de las comunidades. Sin embargo, los estudios sobre este tema han estado enfocados en la diversidad taxonómica, y sabemos muy poco acerca de los cambios en las comunidades a nivel filogenético. Para evaluar si sitios con elevado nivel de perturbación antropogénica y baja precipitación tienen una menor diversidad filogenética y comunidades más agrupadas filogenéticamente, seleccionamos 20 sitios en bosque seco de Brasil (Caatinga). En cada sitio establecimos una parcela de 0.1 ha donde muestreamos todos los arbustos y árboles con diámetro basal ? 3 cm y una altura total ? 1 m. El grado de perturbación fue evaluado a partir de un índice basado en: (1) distancia a la carretera más cercana; (2) porcentaje de suelo expuesto y/o en uso; y (3) porcentaje de cobertura vegetal; estos dos últimos evaluados dentro de un radio de 1 km. Muestreamos un total de 5,660 individuos de 116 especies. La abundancia de individuos y la diversidad filogenética no se relacionaron significativamente con la precipitación ni con el grado de perturbación, pero sitios con mayor perturbación presentaron menor agrupamiento filogenético. La perturbación antropogénica estuvo positivamente relacionada con la riqueza de especies en sitios con elevados niveles de precipitación, pero este incremento no estuvo limitado a linajes específicos. En conjunto, estos resultados sugieren que las características ecológicas de las especies no son filogenéticamente conservadas en la evolución de linajes en la Caatinga. Así, mismo si hubiere perdía local de especies es posible mantener la diversidad filogenética.
cartel	ID:833 	Ecología de Comunidades	EVALUACIÓN DE LA ICTIODIVERSIDAD EN ÁREAS NATURALES PROTEGIDAS: UN ESTUDIO DE CASO  	peces costeros, especies efectivas, hábitats costeros, Yucatán 	JorgeAugustoNavarroAlberto,RobertoBarrientosMedina,LizbethChumbaSegura,JorgeLeandroLeiranaAlcocer	Las zonas costeras enfrentan grandes retos en términos de conservación, por lo que es necesaria la generación de información que nos permita conocer y manejar adecuadamente los recursos bióticos. En este trabajo se presenta una evaluación de la diversidad de peces de la reserva estatal de Dzilam, Yucatán a partir de la información cuantitativa obtenida en dos muestreos: uno en época lluviosa (Agosto de 1992) y otro en época seca (Mayo de 1993), en ocho estaciones ubicadas en la zona costera. Los ejemplares se recolectaron con un chinchorro playero, obteniéndose la composición y la abundancia de peces para cada punto de muestreo. En el análisis de la información consideraron dos escalas: puntual (estación) y general (muestreo), evaluando los perfiles de diversidad verdadera (especies efectivas), la equitatividad (razón de Hill) y la importancia de las especies (índice de valor biológico de Sanders). Las 38 especies obtenidas representan el 59.4% de la riqueza potencial en el área de estudio, mientras que en términos de diversidad se presentaron diferencias significativas (tanto puntual como temporalmente) en términos del número de especies comunes (N1) y muy dominantes (N2), lo cual está asociado a una mayor equidad. Los cambios espaciales y temporales en la estructura ecológica probablemente se relacionan con la complejidad del sustrato y con el aumento de productividad de la zona. Este trabajo representa una de las primeras referencias en el estudio de los conjuntos ícticos de la zona litoral de Yucatán, en particular de sus áreas protegidas y proporciona una línea de base para comparaciones futuras, por lo que es necesario aumentar el esfuerzo de colecta para obtener una mejor representatividad de la diversidad íctica.
cartel	ID:849 	Ecología de Comunidades	CAMBIOS EN LA COMUNIDAD DE ARTRÓPODOS A TRAVÉS DE UN GRADIENTE DE CONTAMINACIÓN POR ACTIVIDAD MINERA EN HUAUTLA, MORELOS  	Araneae, Artrópodos, Huautla, jales, minería. 	WendyGonzálezBrito,JavierAmaroCastañedaBautista,MiguelMenéndezAcuña,PatriciaMussaliGalante,EfraínTovarSánchez	La minería en México es fundamental en el desarrollo socio-cultural y económico del país, sin embargo, los residuos (jales) derivados de esta actividad representan un riesgo latente en el ambiente. Particularmente, en Huautla, Morelos se depositaron 780 mil toneladas de residuos mineros ricos en Pb, As, Ag y Cd, provocando que la biota expuesta a los metales pesados facilite su bioacomulación, lo que puede provocar cambios en diferentes niveles de organización ecológica. Especialmente, los artrópodos son organismos clave en la dinámica de los ecosistemas, debido principalmente a su elevada abundancia relativa, diversidad y papel ecológico de desempeñan. En este estudio, se determinó la estructura de la comunidad de artrópodos asociados a la vegetación a través de un gradiente de contaminación por metales pesados en Huautla, Morelos. Se muestrearon siete sitios en un transecto de 1500m iniciando en el jale (E-W), y separados cada 300m. En cada sitio se muestrearon los artrópodos en tres cuadros de 5×5m separados cada 50m (N-S). Los resultados indican que la concentración de Cu y As en suelo se relaciona negativa y significativamente con la lejanía al jale, exceptuando la concentración de Zn. Los índices de similitud (Jaccard y Czekanowski) denotan una relación positiva y significativa entre la lejanía al jale y la disimilitud de especies. En general, se registró una relación negativa y significativa entre la concentración de metales en suelo (As, Pb y Cu) y la riqueza, la abundancia relativa de artrópodos y familias de arañas asociadas a la comunidad vegetal. En contraste, el índice de diversidad (Shannon-Wiener) de artrópodos y arañas no se relacionó con la concentración de metales en suelo. Por último, se encontró que Tidarren y Euryopis (Theridiidae), Oecobius (Oecobiidae) y Euagrus (Dipluridae) se encuentra asociados al jale, lo cual indica que pueden ser considerados como organismos bioindicadoras de contaminación ambiental.
cartel	ID:8007 	Ecología de Comunidades Congreso Mexicano	DIVERSIDAD DE MURCIÉLAGOS EN TRES HÁBITATS EN LA CUENCA DEL USUMACINTA, TABASCO, MÉXICO  	murciélagos, diversidad, riqueza, Usumacinta, inventario. 	JaguriUrielMartínezLizcano,ElíasJoséGordilloChávez,RodrigoGarcíaMorales,MarcosMoralesGarduza,EnaEdithMataZayas,JuandeDiosValdezLeal	Los murciélagos han sido utilizados como grupo focal en la evaluación del impacto de la fragmentación y modificación del hábitat sobre las comunidades ecológicas. El objetivo de este estudio fue comparar la diversidad de murciélagos en tres tipos de vegetación (vegetación secundaria, huertos frutales, palma de aceite) en un humedal de la cuenca del Usumacinta. Para el registro de los murciélagos se colocaron 6 redes de niebla en cada sitio de muestreo, las cuales permanecieron activas por 5 horas en cada noche de muestreo. Para comparar el ensamble de murciélagos entre tipos de vegetación se la riqueza de especies, el índice de diversidad verdadera y se calculó el índice de similitud de Jaccard. Se capturaron 541 individuos que corresponden a 17 especies, 12 géneros y 3 familias. El hábitat con mayor número de especies fue la palma de aceite (14), seguido de la vegetación secundaria (13) y huertos frutales (12). De acuerdo al índice de diversidad verdadera de orden 1, se encontró que la palma de aceite es más diversa que la vegetación secundaria y los huertos. En el índice de diversidad verdadera de orden 2, la vegetación secundaria es 1.1 veces más diversa que la palma de aceite y 1.3 veces más diversa que los huertos. Los huertos frutales es el hábitat menos diverso con el 75.9% de la diversidad que tiene la vegetación secundaria. La similitud de especies entre tipos de vegetación muestra que los huertos familiares y la palma de aceite son similares a la vegetación secundaria con un valor de similitud de 0.7 y 0.8 respectivamente.
