Tipo	ID	Tema	Título	PalClv	Autores	Resumen
cartel	ID:1200 	Ecología de Poblaciones	DETERMINACIÓN DE LA BIODIVERSIDAD DE AVES EN UN BOSQUE MESÓFILO DE MONTAÑA EN SAN LUIS POTOSÍ  	Biodiversidad, vegetación, bosque mesófilo, cafetales. 	CésarPosadasLeal,JudithOlivaresJasso	En el bosque mesófilo de montaña, uno de los ecosistemas presentes en México, se encuentra una de las avifaunas más ricas en cuanto al total de especies. se han desarrollado estudios enfocados a comprender la relación que existe entre los patrones paisajísticos y la diversidad de aves en el bosque mesófilo, para generar las estrategias de manejo para la conservación de dichos bosques. Los objetivos planteados en este trabajo fueron: a) Describir la composición y estructura de la avifauna del bosque mesófilo de montaña del sureste de San Luis Potosí y b) Incrementar el conocimiento que se tiene de la avifauna de este importante ecosistema y generar información base para estudios posteriores. El área de estudio es el bosque mesófilo, con altitudes entre los 1000 y 2000 m, diferentes tipos de vegetación como son el bosque mesófilo, bosques de encino. los sitios de muestreo fueron: dos fragmentos de bosque mesófilo, dos fragmentos de cafetales y dos fragmentos de potreros. Se realizaron 30 salidas a campo durante el año, donde se establecieron sitios de muestreo en cada tipo de uso de suelo, mediante el Método de Conteo Puntual se registraron todos los individuos observados, así como el sustrato que utilizaban. Como resultados se registró un total de 10 órdenes, 26 familias, 61 géneros y 64 especies. El orden Passeriformes es el predominante en todas las unidades de vegetación con 42 especies presentes. Las aves del orden Piciformes (familia Picidae, pajaros carpinteros) le sigue en diversidad. Como conclusiones se puede decir que el bosque mesófilo de montaña en S.L.P. mantiene una diversa comunidad de aves, además de que existen sitios importantes que prácticamente no han sido visitados y que con el impacto antropogénico ocurrido en esta región, no sería improbable que, algunas especies de aves hayan sufrido extinciones locales
cartel	ID:1201 	Ecología de Poblaciones	CALIDAD DE HÁBITAT Y ÁMBITO HOGAREÑO DEL GUAJOLOTE SILVESTRE EN SAN LUIS POTOSÍ  	Meleagris gallopavo, ámbito hogareño, calidad de hábitat, vegetación. 	RodrigoSánchezLópez,CésarPosadasLeal,RosaElenaSantosDíaz	El guajolote silvestre (Meleagris gallopavo) es una de las especies cinegéticas más importantes de Norteamérica (Leopold 1990, Brant 1998).En México, éste es un recurso alimentario (Guzmán 1995, Lafon 1997) muy apreciado en las comunidades rurales (Morales et al. 1997); sin embargo, las alteraciones de su hábitat, en el mayor de sus casos, para agricultura, ganadería, y su cacería excesiva, han afectado de manera notable a su población (Nocedal et al. 1989) y se ha reducido el área de su distribución histórica (Lafon 1997). En el estado de San Luis Potosí en la década de los 50 las poblaciones de guajolote silvestre, se redujeron substancialmente, quedando solo unos cuantos ejemplares en las zonas montañosas de la zona media. En el año 2007, se inició un programa de reintroducción del guajolote silvestre, en áreas con distribución histórica de la especie, y en UMAS receptoras. Los objetivos del estudio son: 1)Determinar la calidad del hábitat mediante la disponibilidad de cobertura vegetal y 2) determinar el ámbito hogareño del guajolote. El estudio se realizará en el municipio de Villa Hidalgo S.L.P, el tipo de vegetación corresponde a bosque caducifolio de encino, localizado en las coordenadas 22º2326.37 latitud norte, 100º299.94 latitud y una altitud de 1778m. La fauna silvestre presente en el predio es: Pecarí de Collar Tayassu tajacu, Venado Cola Blanca Odocoileus virginianus, Codorniz Escamosa Callipepla squamata, Zorra Gris Urocyon cinereoargenteteus, Coyote Canis latrans, Puma Puma concolor, Gato Montés Lynx rufus. Se presentaran algunos resultados previos de este trabajo.
cartel	ID:1205 	Ecología de Poblaciones	FENOLOGÍA DE ENCINOS EN SIERRA DE ÁLVAREZ, SAN LUIS POTOSÍ, MÉXICO  	fenología, Sierra Madre Oriental, encinos rojos y blancos. 	KarenAbigailHernándezHernández,JorgeAbertoFloresCano,JoséDanielNúñezMartínez,MartínEscotoRodríguez,JessicaSusanaSustaitaBarreto	Gran parte de los bosques templados en México han sido objeto de un aprovechamiento lo cual provoca problemas de repoblación natural. Se conocen poco las características reproductivas de los encinos mexicanos, necesarias para comprender la dinámica de su regeneración. Para lograr la conservación y el aprovechamiento sostenido de los encinos, manteniendo a los bosques como un recurso renovable, se necesita del conocimiento de los procesos de fenología y repoblación natural que están ocurriendo en estas comunidades vegetales. El objetivo fue determinar la fenología de encinos rojos y blancos durante un año. El trabajo se realizó en la UMA La Laguna, al sureste de la capital. Las especies seleccionadas fueron Quercus affinis, Q. crassifolia, Q. obtusata, Q. resinosa, Q. coccolobifolia. De cada especie se marcaron diez árboles adultos, en cada uno se marcó una rama para evaluar la fenología mensualmente: caída de hojas, floración, producción foliar y de frutos, daños por agentes externos (plagas o enfermedades). En particular este año presentó en el sitio de estudio una alta presencia de plaga en los encinos, de tipo fúngico. En algunas especies como Q. coccolobifolia y Q. affinis, con cerca del 100% de daño foliar. Quercus crassifolia y Q. resinosa no presentaron un daño significativo por hongos. La especie de Q. coccolobifolia registró una alta producción de bellotas, temprano en el año, y más tardíamente, Q. affinis. Quercus resinosa tuvo producción baja.
cartel	ID:1229 	Ecología de Poblaciones	DISTRIBUCIÓN AMBIENTAL Y DIFERENCIACIÓN MORFOLÓGICA DE LAELIA SPECIOSA EN MÉXICO  	Laelia speciosa, análisis de clasificación, análisis de egresión, bulbos, diferenciación morfológica. 	CristianKarinaCarlónVargas,LeonelLópezToledo	La distribución y morfología de los organismos está fuertemente influenciada por factores ambientales. En este estudio, se exploró el efecto de variables ambientales sobre la distribución y morfología de Laelia speciosa a lo largo de su rango de distribución. L. speciosa es una especie de orquídea endémica de México, considerada una de las más atractivas, y extraídas del medio silvestre, lo que la ha puesto en peligro. El análisis tuvo la finalidad de determinar las variables ambientales importantes para la presencia o ausencia de la especie, así como explorar la morfología de los individuos y los patrones demográficos en 11 localidades a lo largo de su rango de distribución en México. Para esto, se realizaron análisis de clasificación y regresión utilizando 19 variables climáticas derivadas de precipitación y temperatura. Nuestros resultados indican que la temperatura es una variable muy importante para la presencia de Laelia speciosa. Específicamente, la temperatura media del trimestre más seco que define la total ausencia en valores >18.3ºC. También las temperaturas mínimas del mes más frio >2.1ºC ya que determinan la más altas probabilidades de que esté presente (0.98). Sin embargo, estas variables solo explican el 36% de la variación total. Las poblaciones con mayor distribución y abundancia fueron Caurio de Guadalupe en Michoacán con una densidad de 9250 ind/ha mientras que en Salsipuedes, Hidalgo fue únicamente 120 ind/ha. En la población de San José de Gracia, Aguascalientes únicamente se encontraron 4 árboles con un total de 90 ind en una extensión de 10km2. También se pudo observar una diferenciación morfológica entre poblaciones quizás debidas al ambiente, y/o a la extracción de plantas. Curiosamente, la población de Aguascalientes presentó los individuos con mayor número de bulbos (promedio ± EE: 140 ± 34), mientras que en Jalisco se registraron los bulbos más grandes, así como mayor reclutamiento.
cartel	ID:1279 	Ecología de Poblaciones	BIOLOGÍA FLORAL Y USO DE MYRTILLOCACTUS GEOMETRIZANS (CACTACEAE) EN CADEREYTA DE MONTES, QUERÉTARO, MÉXICO  	Morfologia floral, sistema de cruza, visitantes florales, aprovechamiento, garambullo. 	MarianaCanoRodríguez,MaríadelCarmenMandujanoSánchez	La biología floral permite conocer la morfología floral, sistema de apareamiento, sistema de cruza y síndrome de polinización; la combinación óptima de estas características puede maximizar el éxito reproductivo. Los frutos de diversas especies de cactáceas del matorral xerófilo son comestibles y en general poseen un considerable valor de uso. El garambullo es el fruto de Myrtillocactus geometrizans, una cactácea columnar que representa un recurso agrícola tradicional, explotado localmente, y que debe ser conservado. El objetivo es describir la biología floral y uso de Myrtillocactus geometrizans para determinar si la reproducción de la especie permite mantener la viabilidad de su población y si el uso puede ser sostenible. En una población se tomó una muestra de flores para medir sus características morfométricas, 30 plantas fueron etiquetadas y las flores fueron seguidas desde la apertura hasta el cierre para evaluar su tamaño, longevidad, ciclo floral, producción de néctar y visitantes florales. El sistema de cruzamiento se evaluó en 30 plantas: autocruza, entrecurza y control. Florece de marzo a abril. Las flores son diurnas, blanco-verdosas y viven 1 día. La antesis inicia a las 8:00hrs y termina ca. 14:00hrs con la máxima apertura del perianto a las 10:00hrs. La producción de néctar comienza a las 10:00hrs, presenta oscilaciones durante el día y baja drásticamente a las 12:00hrs. Presenta hercogamia y dicogamia (protandríca), pero tiene un sistema de curza mixto. Los visitantes florales observados fueron abejas solitarias, Apis melífera, himenópteros, dípteros, escarabajos, hormigas y mariposas. Tiene uso alimentario, la estructura utilizada es el fruto en baja proporción, y se consume en fresco, mermeladas, helados, paletas o aguas. El aprovechamiento actual no parece poner en riesgo la reproducción sexual de la especie, pero le agrega un valor de uso.
cartel	ID:1286 	Ecología de Poblaciones	EFECTO DE LA FLORIVORÍA EN LA REPRODUCCIÓN DE ARIOCARPUS RETUSUS SCHEIDWEILER EN MIQUIHUANA, TAMAULIPAS, MÉXICO  	florivoría,efecto indirecto, efecto directo, florívoro, A. retusus. 	DianaCárdenasRamos,MaríadelCarmenMandujanoSánchez	La florivoría es el consumo de una parte de la flor antes de la formación de la cubierta de la semilla. Tiene efectos indirectos como la disminución de polinizadores, o directos en la adecuación por el consumo de los órganos reproductivos. El objetivo fue identificar las estructuras atacadas y la frecuencia de florivoría para determinar si tiene un efecto directo y/o indirecto en la reproducción de Ariocarpus retusus. Se estudió además, la conducta floral, la producción de recompensas florales y se realizó la identificación de visitantes florales, para determinar a los florívoros y qué parte de la flor consumen. En dos parcelas de 10×15 m, 1605 individuos se mapearon, midieron, y se registraron características reproductivas. Diariamente se evaluó si había florivoría en 255 individuos reproductivos durante la floración. Las flores se midieron cada hora para determinar la conducta floral, hubo un diámetro máximo de 3.94 cm (13:00 hrs). El ciclo floral es diurno (10:00-18:00 hrs) y dura 1 a 3 días. Se registró una producción total de 45.4µl de néctar y 30 granos de polen/antera en flores expuestas. Los visitantes florales identificados como polinizadores fueron: Apis mellifera, Augochlora y Exomalopsis; y florívoros: Lygacidae, Cryptorhynchinae y Lepidoptera. Hubo 10% de florivoría, el perianto fue la estructura más depredada. El efecto indirecto se monitoreó en 16 plantas en dos tratamientos: control, (flores intactas) y florivoría artificial (1/2 corola se cortó con tijeras). Se registró la frecuencia de visitas en ambos tratamientos desde la antesis hasta el cierre, la prueba X2 mostró que los visitantes no discriminaron entre flores. Las actividades más frecuentes fueron la recolección de néctar y polen (23%). El efecto directo se evaluó tras identificar la depredación del pistilo o la totalidad de la flor, lo que redujo a cero el éxito reproductivo del cactus.
cartel	ID:1307 	Ecología de Poblaciones	EFECTO DEL FUEGO EN LA INTENSIDAD DE FLORACIÓN DE NOLINA SP. (NOLINACEAE) EN LAS MONTAÑAS DE MIQUIHUANA, TAMAULIPAS, MÉXICO  	incendios forestales, Nolina, floración. 	JacintoTreviñoCarreón,WilberthAlfredoPootPoot,JudithJosuaFarachCovarrubias,ErickRubénRodríguezRuíz,CatarinoMedinadelaCruz,YessicaSuilemReynaGarza,TadeoJosimarJiménezSustaita,DanielAlejandroJiménezVega	La interpretación del efecto del fuego en comunidades de gradientes de montaña permite valorar su estructura y funcionamiento. Debido a que existe un recambio de especies, modificaciones en el flujo hidrológico, perdida de suelo y nutrientes. En comunidades vegetales la acción de los incendios, puede reflejarse de manera positiva en algunas especies, ya que promueven la intensidad de floración y su éxito reproductivo. Nolina sp., es una especie que se distribuye en Miquihuana por encima de los 2,500 m s.n.m. y las comunidades vegetales de las que forma parte, se encuentran impactadas por incendios periódicos. El objetivo fue evaluar la intensidad de floración de dos poblaciones de Nolina sp., para ello se seleccionaron dos poblaciones, una incendiada en mayo del 2013 y una sin efecto de fuego, en ellas se establecieron tres cuadrantes de 25 x 25 m en los cuales se obtuvo el número total de individuos de Nolina sp., a los cuales se tomaron datos de presencia de inflorescencia y sexo de las plantas. Se realizó un análisis de ANOVA de una vía. Los resultados indican que la población impactada por fuego, presentó floración en un 55% de los individuos al año siguiente del evento, de los cuales el 52 % correspondió a individuos macho y el 48% a individuos hembra. Sin embargo, la población sin fuego, solamente el 14.56% de los individuos presentaron floración, de los cuales el 40% corresponden a individuos macho y el 60% a individuos hembra. Así mismo, se encontró que la población impactada por fuego incremento un 40.44% la intensidad de floración en individuos maduros de Nolina sp. en Miquihuana, equilibrando los porcentajes entre individuos macho y hembra a un 50%. Esto claramente indica una adaptación positiva de la especie al fuego, no obstante poco se conoce sobre los mecanismos que estimulan su floración.
cartel	ID:1325 	Ecología de Poblaciones	ANÁLISIS HELMINTOLÓGICO DEL AMBYSTOMA ANDERSONI KREBS & BRANDON, 1984 EN LA LAGUNA DE ZACAPU, MICHOACÁN  	Helmintos, parasitología. 	LuisaOliviaÁlvarezSilva,YvonneHerreríasDiego,DoloresdelCarmenHuacuzElías,MaTeresaÁlvarezRamírez	Se presenta un análisis cuantitativo y cualitativo helmintológico de Ambystoma andersoni, especie neoténica y endémica de la Laguna de Zacapu en el estado de Michoacán, México, la cual tiene un área total de 21,661.59 m². Se realizó un muestreo de mayo del 2011 a abril del 2012, donde se realizó un muestreo al azar dentro de cuatro sitios establecidos. Se realizó una toma de datos físico-químicos para saber si hay relación con la presencia de helmintos, los parámetros que se evaluaron son: la temperatura del agua, nitritos, oxígeno disuelto y turbidez, los cuales no presentan diferencias en los sitios, sin embargo el cloro presenta diferencias en dos de sus sitios y el pH presenta diferencias en tres de sus sitios. Durante el muestreo se colectaron un total de 55 intestinos, de los cuales 76% de estos se encontraban con algún grado de infección y el 24% libres de helmintos. Las especies de helmintos recolectadas en los hospederos fueron: Hedruris siredonis, Falcaustra chabaudi, Cosmocercoides dukae y Macroderoididae sp. La prevalencia de helmintos dio como resultado H. siredonis 13.45%; F. chabaudi 23.39%; C. dukae 2.34% y Macroderoididae sp 2.34%. En cuanto a la abundancia de helmintos, los resultados fueron: H. siredonis 0.614; F. chabaudi 8.719; C. dukae 0.035 y Macroderoididae sp 0.023. En la intensidad promedio de helmintos los resultados fueron: H. siredonis 4.57; F. chabaudi 37.28; C. dukae 1.5 y Macroderoididae sp 1. Se realizaron diversos análisis estadísticos como Modelo Lineal Generalizado y ANOVA, arrojando los siguientes resultados. H. siredonis (p 0.0506) y F. chabaudi (p 0.0299) presentan una relación  inversamente proporcional con el peso a mayor peso menor cantidad de helmintos, esto podría deberse a que los individuos más débiles están más propensos a ser parasitados.
cartel	ID:1193 	Ecología Molecular	INDUCCIÓN DE RESISTENCIA: EVENTOS TEMPRANOS EN LA PERCEPCIÓN DE VOLÁTILES POR PLANTAS  	volátiles, inducción de resistencia, Antracnosis, frijol. 	ArletEstevezSalcedo,MartinHeil	Las plantas emiten compuestos volátiles orgánicos, dichos volátiles pueden inducir resistencia a herbívoros, patógenos o estrés abiótico en las plantas vecinas que los perciben. Este mecanismo ha sido identificado en distintas especies. Nuestro modelo de estudio, Frijol común (Phaseolus vulgaris), es una de las especies para las cuales se han reportado inducción de la resistencia a patógenos mediada por volátiles. Desgraciadamente, carecemos de conocimiento a cerac de os mecanismos mediante los cuales las planats perciben volátiles. Una señalisación mediada por volátiles muy eficiente se observa entre dos cultivares de alta demanda comercial: Plantas de Flor de Junio Marcela (FJM) tratadas con BTH (Benzotiadiazol) como emisoras inducen en plantas de Flor de Mayo Anita (FMA) la resistencia a antracnosis, enfermedad causada por el hongo Colletotrichum lindemuthianum. Se han reportados varios volátiles inductores de resistencia a patógenos en frijol, pero ¿Cuáles son los volátiles emitidos por las plantas inducidas con BTH? ¿Hay alguna inducción génica temprana? Capturamos los volátiles con fibras y los identificamos con Cromatografía de Gases Acoplada a Espectrometría de Masas. Gracias a la identificación de los volátiles emitidos se concluye que las plantas emisoras inducidas con BTH emiten volátiles ya publicados como inductores de resistencia: limoneno, nonanal en comparación con las plantas control, solo asperjadas con agua. Aunado a ello analizamos potenciales genes de inducción temprana en respuesta a volátiles.
cartel	ID:1209 	Ecología Molecular	IMPLEMENTACIÓN DE UNA ESTRATEGIA BASADA EN PCR-RFLP PARA LA IDENTIFICACIÓN MOLECULAR DE CUATRO SUBESPECIES DE VENADO COLA BLANCA ODOCOILEUS VIRGINIANUS (ZIMMERMANN, 1780) DEL NORESTE DE MÉXICO  	venado cola blanca. 	YolandaMartínezMaldonado	El venado cola blanca (Odocoileus virginianus), es una de las especies de fauna silvestre que predominan en los matorrales xerófilos del noreste de México, es de gran importancia ecológica y comercial, con una demanda muy alta en la cacería cinegenética que genera un aporte económico muy elevado. Debido a la caza furtiva, a las translocaciones y el deterioro de su hábitat, se ha propiciado su inestabilidad en sus áreas de distribución natural, provocando hibridación entre subespecies dando como resultado la pérdida de su linaje, por lo que es importante que se tome en cuenta el componente genético dentro de los planes de manejo y conservación de la especie. El objetivo de este estudio fue identificar los polimorfismos en los genes secuenciados COI y COII del genoma mitocondrial, de cuatro subespecies de venado cola blanca del noreste de México (O. v. texanus, O. v. veraecrucis, O. v. carminis y O. v. miquihuanensis), usando la técnica de PCR-RFLPs, y haciendo una digestión con enzimas de restricción para detectar el SNPs diferenciales para cada subespecie. Por medio de la estrategia in silico se simulo si la técnica utilizada sería efectiva una vez aplicada experimentalmente. Los resultados indican que los patrones obtenidos en la estrategia in silico fueron diferentes para cada una de las cuatro subespecies. Una vez que se aplicó la estrategia in silico experimentalmente, solo tres de ellas O. v texanus, O. v carminis y O. v. miquihuanensis presentaron patrones similares al resultado virtual, y para la subespecie O. v. veraecrucis no se obtuvo el patrón esperado. Se concluye que la estrategia in silico permitió distinguir 4 patrones diferenciales para 11 subespecies y en base a los polimorfismos localizados se propone hacer estudios a nivel poblacional para corroborar los resultados, y determinar si los SNPs encontrados en cada subespecie son fijos.
cartel	ID:1258 	Ecología Molecular	PATRONES DE VARIACIÓN Y DIFERENCIACIÓN GENÉTICA EN POBLACIONES DE PINUS ARIZONICA, DE LA SIERRA DE CHIHUAHUA  	genética,Pinus arizonica. 	MaricelaMartínezMaldonado	Pinus arizonica (Engelm), es la especie de mayor abundancia e importancia económica en el Noroeste de México. La sobreexplotación de los bosques, su destrucción por incendios y los desmontes para la agricultura han originado una fragmentación y pérdida de su hábitat natural, y en consecuencia podría existir una perdida del acervo genético de esta especie. En el presente estudio se estimaron los niveles de variación y distribución de la variabilidad genética de nueve poblaciones de la especie ubicadas en la Sierra de Chihuahua, con el uso de cuatro microsatélites de cloroplasto. Para la amplificación de los fragmentos se usó la técnica de PCR, los polimorfismos fueron obtenidos con un secuenciador automático y la lectura de los datos se hizo con el programa Peak Scanner. Se encontró que la especie presenta niveles de variación genética intermedios (H= 0.538), siendo la población de La Laguna la que presento el valor más alto (H= 0.608) y la población de Soguachi el más bajo (H= 0.492). El flujo genético fue heterogéneo de 2.67 a 45.51, con una estructura genética significativa (FST= 0.125, P= 0.000). Sin embargo, no se presentó un patrón de aislamiento por distancia entre las distancias geográficas y genéticas de las poblaciones. Las relaciones genéticas indican que la variabilidad está estructurada en dos grupos, el primero incluye a dos de las tres poblaciones del sur de su distribución (LA y PI), y el segundo grupo incluye al resto de las poblaciones, siendo las poblaciones de la zona centro las más basales (AF y PO) y las poblaciones de la zona norte las más derivadas (NB, TR, CC) a excepción de la población ON del centro. Por lo que la zona norte contiene la mayor variabilidad genética de esta especie y la zona centro las variantes (haplotipos) más ancestrales.
cartel	ID:1191 	Ecología Evolutiva	VARIACIÓN GENÉTICA DE CINCO POBLACIONES NATURALES DE PINUS HERRERAE MARTÍNEZ DISTRIBUIDAS EN MICHOACÁN Y JALISCO  	Pinus herrerae, Microsatélites de cloroplasto, polimorfísmos, dispersión, conservación. 	AgustínMolinaSánchez,PatriciaDelgadoValerio	Pinus herrerae Mtz, es una especie endémica de México con una distribución restringida y fragmentada. En el aspecto forestal, P. herrera es un candidato potencial como recurso maderable; presenta características deseables para la producción de madera y una alta capacidad de reproducción asexual, por lo que el conocimiento de su composición genética se hace crucial. En este trabajo se utilizaron microsatélites de cloroplasto (SSRcp) para evaluar los niveles de variación y estructura genética de cinco poblaciones naturales de P. herrerae distribuidas en en Michoacán y Jalisco. Se elaboró una matriz de datos moleculares con lo que se obtuvieron los siguientes parámetros e índices: Porcentajes de loci polimórficos (P%), Número de alelos (A) y Haplotipos (Hap), Diversidad genética (H), Estructura genética (Fst) y Flujo genético (Nm). Los resultados indican que el 50% de los loci fueron polimórficos con un promedio de alelos por locus de 1.15 y un total de 3 haplotipos. El promedio de la diversidad y estructura genética fueron relativamente bajos (H=0.039) (Fst=0.009; P=0.025). Para la relaciones genéticas se obtuvieron dos grupos; el primero conformado solo por la población SQ5 conteniendo los haplotipos más ancestrales y el segundo grupo al resto de las poblaciones con la población de DA1 como la más basal y ancestral. con base a los resultados obtenidos se propone la existencia de un corredor de dispersión de la parte norte (Jalisco) hacia el sur de la distribución natural (Guerrero) y se propone la conservación prioritaria de las poblaciones SQ5 (la más ancestral) y LB2 (la más reciente), ya que son representativas del acervo genético de la especie.
cartel	ID:1210 	Ecología Evolutiva	VARIACIÓN, ESTRUCTURA GENÉTICA Y DELIMITACIÓN DE RUTAS DE DISPERSIÓN EN PINUS MONTEZUMAE LAMB.  	Pinus montezumae, microsatélites nucleares, variación genética, restauración. 	SoniaBarreraMarias	Pinus montezumae Lamb, es una de las especies más utilizadas en México para la reforestación y restauración de zonas perturbadas, sin embargo no existen evaluaciones a nivel molecular que ayuden a delimitar el movimiento de planta que garanticen su establecimiento exitoso. En este trabajo se usaron microsatéltes de núcleo para evaluar los niveles de variación genética, endogamia, el flujo genético y la estructura genética de ocho poblaciones de P. montezumae a través de su área de distribución natural en México. Las amplificaciones se hicieron con la técnica de PCR, y los tamaños de los fragmentos se obtuvieron con un secuenciador automático, verificados con el programa Peak Scanner. Los niveles de variación genética fueron intermedios, la heterocigosis esperada (He= 0.609) fue más alta que la observada (Ho= 0.470). La mayor variación genética se presentó en el rodal de Hidalgo (He= 0.8080) y la menor en Villa del Carbón (He= 0.480). La endogamia promedio fue alta (FIS= 0.1.47), siendo el rodal de Chiapas el que presentó el mayor nivel (FIS= 0.256). La estructura genética fue moderada pero significativa (FST= 0.104; P= 0.000) asociada a su distribución geográfica (r= 0.52; P= 0.01). Se proponen dos zonas para la delimitación del movimiento de planta; zona sur representado por las poblaciones de Tlaxcala y de Chiapas, y la zona centro que contempla a los estados de Morelos, Hidalgo, Estado de México y el Distrito Federal.
cartel	ID:1212 	Ecología Evolutiva	EL DESEMPEÑO SEXUAL DURANTE EL FLUJO POLÍNICO Y LAS IMPLICACIONES DEL HERMAFRODITISMO EN TURNERA VELUTINA (TURNERACEAE).  	polinización, angiospermas, cosexualidad, sistema de apareamiento, conflicto sexual. 	ManuelAntonioOchoaSánchez,JuanEnriqueFornoniAgnelli	Los sistemas de apareamiento, los sistemas sexuales y los rasgos florales en angiospermas tienen un efecto evolutivo recíproco mediante el balance entre los costos y beneficios de cada uno, mismo que modula las presiones selectivas a las que están sometidas las plantas. El hermafroditismo es el sistema sexual más común en angiospermas y las principales presiones selectivas asociadas a éste son la depresión por endogamia y el conflicto sexual. Tradicionalmente se han estudiado los diversos mecanismos que resultan útiles para reducir los costos de la cosexualidad en plantas cuya reproducción sexual es mediada por polinizadores, sin embargo se han interpretado de forma diversa funcionalmente. En este estudio se analizan los costos y beneficios de la cosexualidad en Turnera velutina en términos de exportación y recepción de polen y se examina si existe evidencia de interferencia sexual. Asimismo, se discute la relevancia del diseño floral como un rasgo que pueda operar como un mecanismo que reduzca los costos y/o maximice los beneficios del hermafroditismo.
cartel	ID:1227 	Ecología Evolutiva	EXACTITUD ADAPTATIVA DE POLINIZACIÓN: GÉNERO IPOMOEA Y COLIBRÍES  	optimización, precisión, ajuste, rasgos fenotípicos, exactitud fundamental, exactitud real. 	EugeniaMaríaSentíesAguilarMauricioQuesadaAvendaño,SilvanaMarténRodríguez,WScottArmbruster,RocíoPérezBarrales&MaríadelCoroArizmendi	La exactitud adaptativa de polinización, definida como la adaptación fenotípica de los rasgos florales a los rasgos fenotípicos de los polinizadores y viceversa, está conformada por dos componentes, la optimización y la precisión. Existen contados estudios sobre este particular enfoque, dirigiéndose nuestro trabajo a la exactitud adaptativa en dos especies del género Ipomoea que presentan diferente sistema de polinización, una especialista a colibríes y una generalista a colibríes, mariposas y abejas. Dado que ambas especies presentan un fenotipo floral ornitofílico, se analizó el grado de ajuste hacia los colibríes. Se pueden distinguir dos aspectos de la exactitud adaptativa, la fundamental (considerando sólo los rasgos florales) y la real (tomando en cuenta los rasgos florales y de los polinizadores), por lo que se estimó y comparó el nivel de exactitud de ambos aspectos y entre especies de Ipomoea. Para determinar la relación entre la exactitud adaptativa y el sistema reproductivo de las plantas, se efectuaron tratamientos de polinización. Este estudio se llevó a cabo en la Estación Biológica Chamela, en la reserva de la biósfera Chamela-Cuixmala. Se capturaron colibríes y se filmaron visitando las flores, realizando mediciones morfológicas de éstas y las aves. Como se esperaba, la exactitud fundamental fue mayor que la real. Esto debido a que al integrar los rasgos de los polinizadores, incrementa la variación por las diferencias morfológicas y de comportamiento, disminuyendo la precisión. Ambas especies de Ipomoea son auto-compatibles, encontrándose distintos niveles de exactitud entre ellas debido a diferencias en la exersión de sus partes reproductivas. Esto influencia la precisión de colecta y deposición del polen, pero puede crear más oportunidades para la dispersión del polen. El estudio de la exactitud adaptativa de polinización permite analizar de manera integral el acoplamiento morfológico de las flores y los polinizadores y la parte funcional de la polinización.
cartel	ID:1260 	Ecología Evolutiva	VARIACIÓN Y ESTRUCTURA GENÉTICA DE PINUS CULMINICOLA, UN PINO ARBUSTIVO ENDÉMICO DE MÉXICO  	Pinus culminicola, ADN de cloroplasto y núcleo, polimorfismos, haplotipos, variablidad genética, extinción, conservación. 	PatriciaDelgadoValerio,LauraFigueroaCorona,MaricelaMartínezMaldonado,CelestinoFloresLópez,AlejandraVázquezLoboYurén,DanielPiñeroDalmau	Pinus culminicola, es una de las tres especies de pinos arbustivos del mundo, rara, catalogada en peligro de extinción y endémico de México. Está conformada por tres poblaciones fragmentadas, distribuidas en los estados de Coahuila y Nuevo León, en altitudes superiores a los 3000 msnm. En el presente trabajo se hizo una caracterización molecular con el uso de microsatélites de núcleo (SSRn) y de cloroplasto (SSRcp) para determinar los niveles de variacion y diferenciación genética entre las poblaciones. Ambos microsatélites SSRn y SSRcp, indican que la especie contienen niveles de variación genética bajos, tanto para el porcentaje de polimorfísmos (80% y 33%, respectivamente), como para la diversidad genetica (He= 0.421 y H= 0.136, respectivamente). Los valores más altos se obtuvieron en la población Morro (He= 0.560 y H= 0.166), seguido de El Coahuilón (He= 0.327 y H= 0.160) y El Cerro Potosi (He= 0.352 y H=0.086), con un indice de endogamia significativo (F= 0.112). La estructura genetica fue alta y significativa con los SSRn (FST= 0.238) no haci con los SSRcp (FST= 0.013). Las relaciones genéticas obtenidas con los SSRn sugieren que la población de El Coahuilón es la más diferenciada, mientras que para los SSRcp, fue la población de El Potosí (Nuevo Léon), la cual presentó la mayor frecuencia del haplotipo ancestral y las otras dos poblaciones (Coahuila) dos alelos derivados, uno de los cuales comparten. Las diferencias encontradas con ambos marcadores genéticos puede deberse al número de loci polimórficos usados. No obstante, la variabilidad genética obtenida es baja comparada con otras especies de pino, por lo que se recomienda hacer actividades de protección in situ. La población de El Potosí está dentro de un área protegida, sin embargo es necesario que las otras dos poblaciones sean decreteadas como areas protegidas para mantener el aservo genético de la especie.
